section	category	display_name	relative_path	launcher	core
PLAY	SNES	F1 POLE POSITION (USA)	ROMS/SNES/F1 Pole Position (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	F1 POLE POSITION 2 (EUROPE)	ROMS/SNES/F1 Pole Position 2 (Europe).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	F1 ROC - RACE OF CHAMPIONS (USA)	ROMS/SNES/F1 ROC - Race of Champions (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	F1 WORLD CHAMPIONSHIP EDITION (EUROPE)	ROMS/SNES/F1 World Championship Edition (Europe).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	F1-ROC II - RACE OF CHAMPIONS (USA)	ROMS/SNES/F1-ROC II - Race of Champions (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FACEBALL 2000 (USA)	ROMS/SNES/Faceball 2000 (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FAMICOM BUNKO - HAJIMARI NO MORI (JAPAN) (NP)	ROMS/SNES/Famicom Bunko - Hajimari no Mori (Japan) (NP).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FAMICOM TANTEI CLUB PART II - USHIRO NI TATSU SHOUJO (JAPAN) (REV 1) (NP)	ROMS/SNES/Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo (Japan) (Rev 1) (NP).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FAMILY DOG (USA)	ROMS/SNES/Family Dog (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FAMILY FEUD (USA) (REV 1)	ROMS/SNES/Family Feud (USA) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FARLAND STORY (JAPAN)	ROMS/SNES/Farland Story (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FARLAND STORY 2 (JAPAN)	ROMS/SNES/Farland Story 2 (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FATAL FURY (USA)	ROMS/SNES/Fatal Fury (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FATAL FURY 2 (USA)	ROMS/SNES/Fatal Fury 2 (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FATAL FURY SPECIAL (USA)	ROMS/SNES/Fatal Fury Special (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FEDA - THE EMBLEM OF JUSTICE (JAPAN)	ROMS/SNES/Feda - The Emblem of Justice (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIFA - ROAD TO WORLD CUP 98 (EUROPE) (EN,FR,DE,ES,IT,SV) (A8FP)	ROMS/SNES/FIFA - Road to World Cup 98 (Europe) (En,Fr,De,Es,It,Sv) (A8FP).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIFA INTERNATIONAL SOCCER (USA)	ROMS/SNES/FIFA International Soccer (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIFA SOCCER 96 (USA) (EN,FR,DE,ES,IT,SV)	ROMS/SNES/FIFA Soccer 96 (USA) (En,Fr,De,Es,It,Sv).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIFA SOCCER 97 (USA) (EN,FR,DE,ES,IT,SV)	ROMS/SNES/FIFA Soccer 97 (USA) (En,Fr,De,Es,It,Sv).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIGHTER'S HISTORY (USA) (REV 1)	ROMS/SNES/Fighter's History (USA) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIGHTER'S HISTORY - MIZOGUCHI KIKIIPPATSU!! (JAPAN)	ROMS/SNES/Fighter's History - Mizoguchi Kikiippatsu!! (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIGHTING BASEBALL (JAPAN)	ROMS/SNES/Fighting Baseball (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL FANTASY - MYSTIC QUEST (USA) (REV 1)	ROMS/SNES/Final Fantasy - Mystic Quest (USA) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL FANTASY III (USA) (REV 1)	ROMS/SNES/Final Fantasy III (USA) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL FANTASY IV (JAPAN) (REV 1)	ROMS/SNES/Final Fantasy IV (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL FANTASY IV - EASY TYPE (JAPAN)	ROMS/SNES/Final Fantasy IV - Easy Type (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL FANTASY V (JAPAN)	ROMS/SNES/Final Fantasy V (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL FIGHT (USA)	ROMS/SNES/Final Fight (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL FIGHT 2 (USA)	ROMS/SNES/Final Fight 2 (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL FIGHT 3 (USA)	ROMS/SNES/Final Fight 3 (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL FIGHT GUY (USA)	ROMS/SNES/Final Fight Guy (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINAL STRETCH (JAPAN)	ROMS/SNES/Final Stretch (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FINALSET (JAPAN)	ROMS/SNES/Finalset (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIRE EMBLEM - MONSHOU NO NAZO (JAPAN) (REV 1)	ROMS/SNES/Fire Emblem - Monshou no Nazo (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIRE EMBLEM - SEISEN NO KEIFU (JAPAN)	ROMS/SNES/Fire Emblem - Seisen no Keifu (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIRE EMBLEM - THRACIA 776 (JAPAN) (REV 1) (NP)	ROMS/SNES/Fire Emblem - Thracia 776 (Japan) (Rev 1) (NP).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIRE PRO JOSHI - ALL STAR DREAM SLAM (JAPAN)	ROMS/SNES/Fire Pro Joshi - All Star Dream Slam (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIREMEN, THE (EUROPE) (EN,FR,DE)	ROMS/SNES/Firemen, The (Europe) (En,Fr,De).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIREPOWER 2000 (USA)	ROMS/SNES/Firepower 2000 (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIRESTRIKER (USA)	ROMS/SNES/FireStriker (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIRST QUEEN - ORNIC SENKI (JAPAN)	ROMS/SNES/First Queen - Ornic Senki (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FIRST SAMURAI (USA)	ROMS/SNES/First Samurai (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FISHING KOUSHIEN (JAPAN)	ROMS/SNES/Fishing Koushien (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FLASHBACK - THE QUEST FOR IDENTITY (USA) (EN,FR,DE)	ROMS/SNES/Flashback - The Quest for Identity (USA) (En,Fr,De).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FLINTSTONES, THE (USA) (EN,FR,DE,ES,IT)	ROMS/SNES/Flintstones, The (USA) (En,Fr,De,Es,It).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FLINTSTONES, THE - THE TREASURE OF SIERRA MADROCK (USA)	ROMS/SNES/Flintstones, The - The Treasure of Sierra Madrock (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FLUBBER (USA) (PIRATE)	ROMS/SNES/Flubber (USA) (Pirate).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FLYING HERO - BUGYURU NO DAIBOUKEN (JAPAN)	ROMS/SNES/Flying Hero - Bugyuru no Daibouken (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FOOTBALL FURY (USA)	ROMS/SNES/Football Fury (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FOREMAN FOR REAL (USA)	ROMS/SNES/Foreman for Real (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FORK PARKER'S CRUNCH OUT (WORLD) (AFTERMARKET) (UNL)	ROMS/SNES/Fork Parker's Crunch Out (World) (Aftermarket) (Unl).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FORTUNE QUEST - DICE O KOROGASE (JAPAN)	ROMS/SNES/Fortune Quest - Dice o Korogase (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FRANK THOMAS BIG HURT BASEBALL (USA)	ROMS/SNES/Frank Thomas Big Hurt Baseball (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FRANTIC FLEA (USA)	ROMS/SNES/Frantic Flea (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FROGGER (USA)	ROMS/SNES/Frogger (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FROM TV ANIMATION SLAM DUNK - SD HEAT UP!! (JAPAN)	ROMS/SNES/From TV Animation Slam Dunk - SD Heat Up!! (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FROM TV ANIMATION SLAM DUNK - SHUUEISHA LIMITED (JAPAN)	ROMS/SNES/From TV Animation Slam Dunk - Shuueisha Limited (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FROM TV ANIMATION SLAM DUNK - YONKYOU GEKITOTSU!! (JAPAN) (REV 1)	ROMS/SNES/From TV Animation Slam Dunk - Yonkyou Gekitotsu!! (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FROM TV ANIMATION SLAM DUNK 2 - IH YOSEN KANZEN BAN!! (JAPAN)	ROMS/SNES/From TV Animation Slam Dunk 2 - IH Yosen Kanzen Ban!! (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FRONT MISSION (JAPAN) (REV 1)	ROMS/SNES/Front Mission (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FRONT MISSION SERIES - GUN HAZARD (JAPAN)	ROMS/SNES/Front Mission Series - Gun Hazard (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FULL POWER (JAPAN) (EN)	ROMS/SNES/Full Power (Japan) (En).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FULL THROTTLE - ALL-AMERICAN RACING (USA)	ROMS/SNES/Full Throttle - All-American Racing (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FUN 'N GAMES (USA)	ROMS/SNES/Fun 'n Games (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FUNAKI MASAKATSU HYBRID WRESTLER - TOUGI DENSHOU (JAPAN)	ROMS/SNES/Funaki Masakatsu Hybrid Wrestler - Tougi Denshou (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FUNE TAROU (JAPAN)	ROMS/SNES/Fune Tarou (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FURUTA ATSUYA NO SIMULATION PRO YAKYUU 2 (JAPAN)	ROMS/SNES/Furuta Atsuya no Simulation Pro Yakyuu 2 (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FUSHIGI NO DUNGEON 2 - FUURAI NO SHIREN (JAPAN) (REV 1) (NP)	ROMS/SNES/Fushigi no Dungeon 2 - Fuurai no Shiren (Japan) (Rev 1) (NP).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FUTBOL EXCITANTE (USA) (ES) (PIRATE)	ROMS/SNES/Futbol Excitante (USA) (Es) (Pirate).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FUTBOL PERUANO 97 (USA) (ES) (PIRATE)	ROMS/SNES/Futbol Peruano 97 (USA) (Es) (Pirate).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	FUTEBOL BRASILEIRO 96 (USA) (PT) (PIRATE)	ROMS/SNES/Futebol Brasileiro 96 (USA) (Pt) (Pirate).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	G.O.D - MEZAME YO TO YOBU KOE GA KIKOE (JAPAN)	ROMS/SNES/G.O.D - Mezame yo to Yobu Koe ga Kikoe (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GAIA SAVER - HERO SAIDAI NO SAKUSEN (JAPAN)	ROMS/SNES/Gaia Saver - Hero Saidai no Sakusen (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GAKKOU DE ATTA KOWAI HANASHI (JAPAN) (REV 1)	ROMS/SNES/Gakkou de Atta Kowai Hanashi (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GALAXY ROBO (JAPAN)	ROMS/SNES/Galaxy Robo (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GALAXY WARS (JAPAN) (EN)	ROMS/SNES/Galaxy Wars (Japan) (En).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GAMARS PUZZLE (TAIWAN) (UNL)	ROMS/SNES/Gamars Puzzle (Taiwan) (Unl).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GAMBLER JIKO CHUUSHINHA - MAHJONG OOISEN (JAPAN)	ROMS/SNES/Gambler Jiko Chuushinha - Mahjong Ooisen (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GAMBLER JIKO CHUUSHINHA 2 - DORAPON QUEST (JAPAN)	ROMS/SNES/Gambler Jiko Chuushinha 2 - Dorapon Quest (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GAMBLING HOUROUKI (JAPAN)	ROMS/SNES/Gambling Hourouki (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GAME NO TATSUJIN (JAPAN)	ROMS/SNES/Game no Tatsujin (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GAME NO TETSUJIN - THE SHANGHAI (JAPAN)	ROMS/SNES/Game no Tetsujin - The Shanghai (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GAMERA - GYAOS GEKIMETSU SAKUSEN (JAPAN)	ROMS/SNES/Gamera - Gyaos Gekimetsu Sakusen (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GANBARE GOEMON 2 - KITERETSU SHOUGUN MAGGINESU (JAPAN)	ROMS/SNES/Ganbare Goemon 2 - Kiteretsu Shougun Magginesu (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GANBARE GOEMON 3 - SHISHI JUUROKUBEE NO KARAKURI MANJIGATAME (JAPAN) (REV 2)	ROMS/SNES/Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame (Japan) (Rev 2).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GANBARE GOEMON KIRAKIRA DOUCHUU - BOKU GA DANCER NI NATTA WAKE (JAPAN) (REV 2)	ROMS/SNES/Ganbare Goemon Kirakira Douchuu - Boku ga Dancer ni Natta Wake (Japan) (Rev 2).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GANBARE! DAIKU NO GEN-SAN (JAPAN)	ROMS/SNES/Ganbare! Daiku no Gen-san (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GANGAN GAN-CHAN (JAPAN)	ROMS/SNES/Gangan Gan-chan (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GANPURU - GUNMAN'S PROOF (JAPAN)	ROMS/SNES/Ganpuru - Gunman's Proof (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GANSO PACHI-SLOT NIHONICHI (JAPAN)	ROMS/SNES/Ganso Pachi-Slot Nihonichi (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GANSO PACHINKO OU (JAPAN)	ROMS/SNES/Ganso Pachinko Ou (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GARRY KITCHEN'S SUPER BATTLETANK - WAR IN THE GULF (USA) (REV 1)	ROMS/SNES/Garry Kitchen's Super Battletank - War in the Gulf (USA) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GDLEEN (JAPAN) (REV 1)	ROMS/SNES/Gdleen (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GEGEGE NO KITAROU - FUKKATSU! TENMA DAIOU (JAPAN)	ROMS/SNES/Gegege no Kitarou - Fukkatsu! Tenma Daiou (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GEKITOU BURNING PRO WRES (JAPAN)	ROMS/SNES/Gekitou Burning Pro Wres (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GEMFIRE (USA)	ROMS/SNES/Gemfire (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GENGHIS KHAN II - CLAN OF THE GRAY WOLF (USA)	ROMS/SNES/Genghis Khan II - Clan of the Gray Wolf (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GENJUU RYODAN (JAPAN) (NP)	ROMS/SNES/Genjuu Ryodan (Japan) (NP).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GENOCIDE 2 (JAPAN)	ROMS/SNES/Genocide 2 (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GEORGE FOREMAN'S KO BOXING (USA) (REV 1)	ROMS/SNES/George Foreman's KO Boxing (USA) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GERRY ANDERSON'S THUNDERBIRDS - KOKUSAI KYUUJOTAI SHUTSUDOU SEYO!! (JAPAN)	ROMS/SNES/Gerry Anderson's Thunderbirds - Kokusai Kyuujotai Shutsudou Seyo!! (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GET IN THE HOLE (JAPAN)	ROMS/SNES/Get in the Hole (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GETSUMEN NO ANUBIS (JAPAN)	ROMS/SNES/Getsumen no Anubis (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GHOST CHASER DENSEI (JAPAN)	ROMS/SNES/Ghost Chaser Densei (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GHOUL PATROL (USA)	ROMS/SNES/Ghoul Patrol (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GINDAMA OYAKATA NO PACHINKO HISSHOUHOU (JAPAN) (REV 1)	ROMS/SNES/Gindama Oyakata no Pachinko Hisshouhou (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GINGA EIYUU DENSETSU (JAPAN)	ROMS/SNES/Ginga Eiyuu Densetsu (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GINGA SENGOKU GUNYUUDEN RAI (JAPAN)	ROMS/SNES/Ginga Sengoku Gunyuuden Rai (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GIONBANA (JAPAN)	ROMS/SNES/Gionbana (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GO GO ACKMAN (JAPAN)	ROMS/SNES/Go Go Ackman (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GO GO ACKMAN 2 (JAPAN)	ROMS/SNES/Go Go Ackman 2 (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GO GO ACKMAN 3 (JAPAN)	ROMS/SNES/Go Go Ackman 3 (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GO! GO! DODGE LEAGUE (JAPAN) (REV 1)	ROMS/SNES/Go! Go! Dodge League (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GOAL! (USA)	ROMS/SNES/Goal! (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GODS (USA)	ROMS/SNES/Gods (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GOJIRA - KAIJUU DAIKESSEN (JAPAN) (REV 1)	ROMS/SNES/Gojira - Kaijuu Daikessen (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GOKINJO BOUKENTAI (JAPAN)	ROMS/SNES/Gokinjo Boukentai (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GOKUJOU PARODIUS (JAPAN)	ROMS/SNES/Gokujou Parodius (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GON (JAPAN) (EN)	ROMS/SNES/Gon (Japan) (En).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GOOF TROOP (USA)	ROMS/SNES/Goof Troop (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GOUKETSUJI ICHIZOKU (JAPAN)	ROMS/SNES/Gouketsuji Ichizoku (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GOURMET SENTAI BARAYAROU (JAPAN)	ROMS/SNES/Gourmet Sentai Barayarou (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GOURMET WARRIORS (WORLD) (QUBYTE CLASSICS)	ROMS/SNES/Gourmet Warriors (World) (QUByte Classics).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GP-1 (USA)	ROMS/SNES/GP-1 (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GP-1 - PART II (USA)	ROMS/SNES/GP-1 - Part II (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GP-1 RS - RAPID STREAM (JAPAN) (EN)	ROMS/SNES/GP-1 RS - Rapid Stream (Japan) (En).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GRADIUS III (USA)	ROMS/SNES/Gradius III (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GRANHISTORIA - GENSHI SEKAIKI (JAPAN) (REV 1)	ROMS/SNES/Granhistoria - Genshi Sekaiki (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GREAT BATTLE GAIDEN 2, THE - MATSURI DA WASSHOI (JAPAN)	ROMS/SNES/Great Battle Gaiden 2, The - Matsuri da Wasshoi (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GREAT BATTLE II, THE - LAST FIGHTER TWIN (JAPAN)	ROMS/SNES/Great Battle II, The - Last Fighter Twin (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GREAT BATTLE III, THE (JAPAN)	ROMS/SNES/Great Battle III, The (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GREAT BATTLE IV, THE (JAPAN)	ROMS/SNES/Great Battle IV, The (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GREAT BATTLE V, THE (JAPAN)	ROMS/SNES/Great Battle V, The (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GREAT CIRCUS MYSTERY STARRING MICKEY & MINNIE, THE (USA)	ROMS/SNES/Great Circus Mystery Starring Mickey & Minnie, The (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GREAT WALDO SEARCH, THE (USA)	ROMS/SNES/Great Waldo Search, The (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GS MIKAMI - JOREISHI WA NICE BODY (JAPAN)	ROMS/SNES/GS Mikami - Joreishi wa Nice Body (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GT RACING (JAPAN)	ROMS/SNES/GT Racing (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	GUNFORCE (USA)	ROMS/SNES/GunForce (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HABU MEIJIN NO OMOSHIRO SHOUGI (JAPAN)	ROMS/SNES/Habu Meijin no Omoshiro Shougi (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAGANE - THE FINAL CONFLICT (USA)	ROMS/SNES/Hagane - The Final Conflict (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAISEI MAHJONG - RYOUGA (JAPAN)	ROMS/SNES/Haisei Mahjong - Ryouga (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAKUNETSU PRO YAKYUU '93 - GANBA LEAGUE (JAPAN)	ROMS/SNES/Hakunetsu Pro Yakyuu '93 - Ganba League (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAKUNETSU PRO YAKYUU '94 - GANBA LEAGUE 3 (JAPAN)	ROMS/SNES/Hakunetsu Pro Yakyuu '94 - Ganba League 3 (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAKUNETSU PRO YAKYUU - GANBA LEAGUE (JAPAN) (REV 1)	ROMS/SNES/Hakunetsu Pro Yakyuu - Ganba League (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAL'S HOLE IN ONE GOLF (USA)	ROMS/SNES/HAL's Hole in One Golf (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAMELN NO VIOLIN HIKI (JAPAN)	ROMS/SNES/Hameln no Violin Hiki (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAMMER LOCK WRESTLING (USA)	ROMS/SNES/Hammer Lock Wrestling (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HANA NO KEIJI - KUMO NO KANATA NI (JAPAN)	ROMS/SNES/Hana no Keiji - Kumo no Kanata ni (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HANAFUDA OU (JAPAN)	ROMS/SNES/Hanafuda Ou (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HANGUK PRO YAGU (KOREA)	ROMS/SNES/Hanguk Pro Yagu (Korea).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HANJUKU HERO - AH, SEKAI YO HANJUKU NARE...!! (JAPAN)	ROMS/SNES/Hanjuku Hero - Ah, Sekai yo Hanjuku Nare...!! (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAOU TAIKEI RYUU KNIGHT - LORD OF PALADIN (JAPAN) (REV 1)	ROMS/SNES/Haou Taikei Ryuu Knight - Lord of Paladin (Japan) (Rev 1).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HARAPEKO BAKKA (JAPAN)	ROMS/SNES/Harapeko Bakka (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HARDBALL III (USA)	ROMS/SNES/HardBall III (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HARLEY'S HUMONGOUS ADVENTURE (USA)	ROMS/SNES/Harley's Humongous Adventure (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HARVEST MOON (USA)	ROMS/SNES/Harvest Moon (USA).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HASHIRE HEBEREKE (JAPAN)	ROMS/SNES/Hashire Hebereke (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAT TRICK HERO (JAPAN) (EN)	ROMS/SNES/Hat Trick Hero (Japan) (En).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAT TRICK HERO 2 (JAPAN)	ROMS/SNES/Hat Trick Hero 2 (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HATAYAMA HATCH NO PRO YAKYUU NEWS! - JITSUMEI BAN (JAPAN)	ROMS/SNES/Hatayama Hatch no Pro Yakyuu News! - Jitsumei Ban (Japan).zip	RETROARCH	snes9x_libretro.so
PLAY	SNES	HAYAZASHI NIDAN MORITA SHOUGI (JAPAN)	ROMS/SNES/Hayazashi Nidan Morita Shougi (Japan).zip	RETROARCH	snes9x_libretro.so
